timestamp,open,high,low,close,volume
2026-06-29 10:26:00,22513.38,22514.69,22510.36,22511.04,3312
2026-06-29 10:27:00,22511.04,22511.68,22509.6,22509.9,22253
2026-06-29 10:28:00,22509.9,22511.22,22509.85,22509.93,4670
2026-06-29 10:29:00,22509.93,22512.84,22509.68,22512.57,11376
2026-06-29 10:30:00,22512.57,22512.79,22512.06,22512.09,4383
2026-06-29 10:31:00,22512.09,22514.21,22511.75,22513.26,4320
2026-06-29 10:32:00,22513.26,22515.08,22513.11,22514.09,12545
2026-06-29 10:33:00,22514.09,22514.48,22513.4,22514.26,11479
2026-06-29 10:34:00,22514.26,22514.46,22510.87,22511.12,7217
2026-06-29 10:35:00,22511.12,22511.59,22510.33,22510.85,8165
2026-06-29 10:36:00,22510.85,22512.68,22510.23,22512.6,3848
2026-06-29 10:37:00,22512.6,22514.58,22511.81,22514.41,1999
2026-06-29 10:38:00,22514.41,22514.8,22511.07,22512.24,13644
2026-06-29 10:39:00,22512.24,22512.82,22510.26,22511.01,7209
2026-06-29 10:40:00,22511.01,22512.21,22510.15,22510.25,4543
2026-06-29 10:41:00,22510.25,22510.59,22508.73,22509.79,1209
2026-06-29 10:42:00,22509.79,22510.42,22509.21,22509.5,2098
2026-06-29 10:43:00,22509.5,22509.99,22506.94,22507.26,3031
2026-06-29 10:44:00,22507.26,22507.95,22507.08,22507.43,3969
2026-06-29 10:45:00,22507.43,22508.28,22505.17,22505.66,11585
2026-06-29 10:46:00,22505.66,22506.19,22505.54,22506.08,2592
2026-06-29 10:47:00,22506.08,22506.91,22503.86,22504.97,6694
2026-06-29 10:48:00,22504.97,22505.89,22504.96,22505.01,2398
2026-06-29 10:49:00,22505.01,22505.56,22503.85,22503.93,3938
2026-06-29 10:50:00,22503.93,22504.79,22501.6,22502.16,17571
2026-06-29 10:51:00,22502.16,22502.96,22501.02,22501.44,1190
2026-06-29 10:52:00,22501.44,22501.6,22499.89,22501.02,4866
2026-06-29 10:53:00,22501.02,22501.51,22500.25,22501.02,5102
2026-06-29 10:54:00,22501.02,22504.78,22500.04,22504.6,3070
2026-06-29 10:55:00,22504.6,22504.76,22503.16,22503.6,9643
2026-06-29 10:56:00,22503.6,22503.94,22502.97,22503.77,6431
2026-06-29 10:57:00,22503.77,22505.63,22503.45,22505.22,2946
2026-06-29 10:58:00,22505.22,22506.62,22504.51,22506.0,2039
2026-06-29 10:59:00,22506.0,22506.82,22505.25,22506.15,4837
2026-06-29 11:00:00,22506.15,22507.76,22506.11,22507.67,1020
2026-06-29 11:01:00,22507.67,22509.08,22507.6,22508.1,16639
2026-06-29 11:02:00,22508.1,22509.3,22507.92,22508.68,1850
2026-06-29 11:03:00,22508.68,22508.72,22508.53,22508.7,7716
2026-06-29 11:04:00,22508.7,22509.33,22507.62,22507.76,9196
2026-06-29 11:05:00,22507.76,22508.6,22507.29,22507.48,4832
2026-06-29 11:06:00,22507.48,22509.78,22506.12,22508.94,6006
2026-06-29 11:07:00,22508.94,22509.59,22508.51,22508.81,1141
2026-06-29 11:08:00,22508.81,22510.77,22508.54,22510.52,3086
2026-06-29 11:09:00,22510.52,22512.48,22509.32,22511.3,7431
2026-06-29 11:10:00,22511.3,22512.01,22510.97,22511.5,8532
2026-06-29 11:11:00,22511.5,22515.55,22510.97,22515.25,7048
2026-06-29 11:12:00,22515.25,22516.63,22513.96,22516.1,4703
2026-06-29 11:13:00,22516.1,22517.75,22515.88,22515.9,12494
2026-06-29 11:14:00,22515.9,22516.74,22515.07,22515.93,3912
2026-06-29 11:15:00,22515.93,22516.73,22515.29,22516.03,2906
2026-06-29 11:16:00,22516.03,22516.53,22512.34,22513.15,3057
2026-06-29 11:17:00,22513.15,22516.58,22512.46,22515.79,2864
2026-06-29 11:18:00,22515.79,22516.0,22513.66,22514.81,8603
2026-06-29 11:19:00,22514.81,22516.36,22509.89,22511.13,11204
2026-06-29 11:20:00,22511.13,22514.91,22510.41,22514.07,1329
2026-06-29 11:21:00,22514.07,22515.7,22513.28,22514.96,3576
2026-06-29 11:22:00,22514.96,22515.7,22513.7,22513.77,11213
2026-06-29 11:23:00,22513.77,22514.04,22512.54,22513.25,2160
2026-06-29 11:24:00,22513.25,22514.27,22512.83,22514.22,8794
2026-06-29 11:25:00,22514.22,22514.92,22511.51,22512.7,2760
2026-06-29 11:26:00,22512.7,22513.33,22511.23,22512.78,1443
2026-06-29 11:27:00,22512.78,22514.55,22512.68,22513.98,18999
2026-06-29 11:28:00,22513.98,22515.48,22513.66,22514.96,1431
2026-06-29 11:29:00,22514.96,22517.31,22514.08,22517.13,14768
2026-06-29 11:30:00,22517.13,22517.91,22516.38,22517.45,12611
2026-06-29 11:31:00,22517.45,22517.98,22516.46,22516.84,1141
2026-06-29 11:32:00,22516.84,22516.89,22516.69,22516.85,1259
2026-06-29 11:33:00,22516.85,22517.98,22515.01,22515.39,8010
2026-06-29 11:34:00,22515.39,22515.45,22514.56,22515.28,2617
2026-06-29 11:35:00,22515.28,22517.36,22514.9,22517.03,1190
2026-06-29 11:36:00,22517.03,22518.28,22516.56,22517.27,4370
2026-06-29 11:37:00,22517.27,22518.72,22515.53,22517.1,7422
2026-06-29 11:38:00,22517.1,22518.17,22513.66,22515.26,3133
2026-06-29 11:39:00,22515.26,22516.36,22514.25,22515.85,20466
2026-06-29 11:40:00,22515.85,22516.44,22513.7,22514.44,6820
2026-06-29 11:41:00,22514.44,22516.79,22513.74,22516.4,5314
2026-06-29 11:42:00,22516.4,22516.93,22514.32,22514.65,7340
2026-06-29 11:43:00,22514.65,22515.53,22514.35,22515.26,3359
2026-06-29 11:44:00,22515.26,22516.91,22515.14,22515.94,7139
2026-06-29 11:45:00,22515.94,22516.41,22514.12,22514.56,11635
2026-06-29 11:46:00,22514.56,22516.82,22513.83,22516.74,1970
2026-06-29 11:47:00,22516.74,22516.95,22513.85,22514.31,7994
2026-06-29 11:48:00,22514.31,22515.83,22513.45,22515.37,2661
2026-06-29 11:49:00,22515.37,22517.67,22514.94,22517.08,2530
2026-06-29 11:50:00,22517.08,22518.22,22515.79,22517.72,7807
2026-06-29 11:51:00,22517.72,22520.47,22517.49,22518.93,6160
2026-06-29 11:52:00,22518.93,22519.61,22518.53,22518.54,8652
2026-06-29 11:53:00,22518.54,22519.75,22517.5,22518.29,1271
2026-06-29 11:54:00,22518.29,22519.46,22517.21,22519.44,17662
2026-06-29 11:55:00,22519.44,22521.91,22518.96,22521.76,7221
2026-06-29 11:56:00,22521.76,22523.25,22521.02,22522.74,7532
2026-06-29 11:57:00,22522.74,22524.63,22521.86,22524.33,1847
2026-06-29 11:58:00,22524.33,22525.44,22522.31,22522.44,3185
2026-06-29 11:59:00,22522.44,22522.59,22521.7,22521.92,6561
2026-06-29 12:00:00,22521.92,22523.06,22521.27,22521.29,15337
2026-06-29 12:01:00,22521.29,22521.39,22520.61,22520.87,4127
2026-06-29 12:02:00,22520.87,22523.76,22520.48,22523.25,10356
2026-06-29 12:03:00,22523.25,22524.2,22522.69,22523.66,8868
2026-06-29 12:04:00,22523.66,22524.59,22520.84,22522.86,9572
2026-06-29 12:05:00,22522.86,22523.12,22521.27,22522.64,3896
2026-06-29 12:06:00,22522.64,22524.31,22522.49,22523.87,8324
2026-06-29 12:07:00,22523.87,22526.91,22523.28,22526.14,5086
2026-06-29 12:08:00,22526.14,22526.76,22525.21,22525.4,2914
2026-06-29 12:09:00,22525.4,22526.36,22524.88,22525.2,1310
2026-06-29 12:10:00,22525.2,22529.1,22524.17,22528.66,2813
2026-06-29 12:11:00,22528.66,22528.91,22525.5,22526.4,4406
2026-06-29 12:12:00,22526.4,22527.9,22526.27,22527.31,2590
2026-06-29 12:13:00,22527.31,22530.42,22526.85,22530.31,13991
2026-06-29 12:14:00,22530.31,22532.58,22529.83,22531.42,10362
2026-06-29 12:15:00,22531.42,22535.12,22530.89,22535.11,2492
2026-06-29 12:16:00,22535.11,22535.99,22533.05,22533.96,9224
2026-06-29 12:17:00,22533.96,22534.53,22532.33,22532.76,18677
2026-06-29 12:18:00,22532.76,22534.16,22532.37,22533.34,5350
2026-06-29 12:19:00,22533.34,22535.17,22533.02,22534.02,14362
2026-06-29 12:20:00,22534.02,22538.48,22533.95,22537.4,1998
2026-06-29 12:21:00,22537.4,22539.39,22536.96,22538.28,15959
2026-06-29 12:22:00,22538.28,22539.7,22536.44,22536.96,10939
2026-06-29 12:23:00,22536.96,22540.33,22536.69,22539.74,3939
2026-06-29 12:24:00,22539.74,22539.86,22538.25,22538.66,7650
2026-06-29 12:25:00,22538.66,22538.99,22538.13,22538.59,1630
2026-06-29 12:26:00,22538.59,22541.48,22537.81,22541.27,21736
2026-06-29 12:27:00,22541.27,22543.78,22541.01,22543.43,12606
2026-06-29 12:28:00,22543.43,22543.92,22542.35,22542.91,6590
2026-06-29 12:29:00,22542.91,22543.36,22541.92,22542.35,7799
2026-06-29 12:30:00,22542.35,22544.83,22541.64,22544.04,1621
2026-06-29 12:31:00,22544.04,22546.16,22543.75,22545.3,6224
2026-06-29 12:32:00,22545.3,22546.08,22543.48,22544.15,6246
2026-06-29 12:33:00,22544.15,22545.95,22543.43,22545.09,5815
2026-06-29 12:34:00,22545.09,22545.2,22541.54,22542.1,3375
2026-06-29 12:35:00,22542.1,22542.3,22540.22,22541.09,10185
2026-06-29 12:36:00,22541.09,22541.71,22539.35,22540.35,2263
2026-06-29 12:37:00,22540.35,22541.04,22539.05,22540.93,18836
2026-06-29 12:38:00,22540.93,22541.4,22539.31,22539.43,4904
2026-06-29 12:39:00,22539.43,22542.59,22539.17,22542.39,2242
2026-06-29 12:40:00,22542.39,22542.49,22539.64,22540.38,8330
2026-06-29 12:41:00,22540.38,22541.7,22540.36,22540.8,11880
2026-06-29 12:42:00,22540.8,22541.29,22539.8,22540.17,13863
2026-06-29 12:43:00,22540.17,22541.69,22540.16,22541.05,1675
2026-06-29 12:44:00,22541.05,22543.9,22540.44,22542.83,1560
2026-06-29 12:45:00,22542.83,22543.45,22541.88,22542.17,1622
2026-06-29 12:46:00,22542.17,22542.49,22541.16,22542.22,4172
2026-06-29 12:47:00,22542.22,22543.11,22537.74,22538.47,6726
2026-06-29 12:48:00,22538.47,22539.4,22535.97,22536.19,1786
2026-06-29 12:49:00,22536.19,22537.03,22536.08,22536.42,4481
2026-06-29 12:50:00,22536.42,22536.61,22534.94,22535.43,9010
2026-06-29 12:51:00,22535.43,22535.65,22534.45,22534.5,3591
2026-06-29 12:52:00,22534.5,22536.56,22533.84,22534.9,11661
2026-06-29 12:53:00,22534.9,22534.95,22529.28,22529.8,3587
2026-06-29 12:54:00,22529.8,22530.86,22528.89,22530.19,13479
2026-06-29 12:55:00,22530.19,22531.23,22530.11,22530.51,11276
2026-06-29 12:56:00,22530.51,22530.91,22530.25,22530.36,11423
2026-06-29 12:57:00,22530.36,22531.68,22529.72,22531.45,5756
2026-06-29 12:58:00,22531.45,22531.78,22531.19,22531.62,4647
2026-06-29 12:59:00,22531.62,22532.08,22531.17,22532.0,1042
2026-06-29 13:00:00,22532.0,22532.36,22528.79,22530.13,19559
2026-06-29 13:01:00,22530.13,22530.21,22527.34,22527.89,3630
2026-06-29 13:02:00,22527.89,22531.6,22527.21,22530.06,13920
2026-06-29 13:03:00,22530.06,22531.86,22529.39,22531.63,1914
2026-06-29 13:04:00,22531.63,22533.96,22530.68,22533.54,7300
2026-06-29 13:05:00,22533.54,22535.72,22532.32,22534.96,1552
2026-06-29 13:06:00,22534.96,22538.24,22534.84,22537.18,12042
2026-06-29 13:07:00,22537.18,22537.28,22535.02,22535.83,4647
2026-06-29 13:08:00,22535.83,22537.66,22535.71,22537.04,10978
2026-06-29 13:09:00,22537.04,22538.12,22535.01,22536.44,3296
2026-06-29 13:10:00,22536.44,22537.76,22534.1,22534.94,3998
2026-06-29 13:11:00,22534.94,22535.58,22534.15,22534.47,6766
2026-06-29 13:12:00,22534.47,22535.88,22534.38,22534.75,1136
2026-06-29 13:13:00,22534.75,22536.63,22534.59,22535.97,4176
2026-06-29 13:14:00,22535.97,22536.43,22533.87,22534.99,3531
2026-06-29 13:15:00,22534.99,22535.54,22531.86,22532.57,6113
2026-06-29 13:16:00,22532.57,22533.3,22531.86,22532.86,1876
2026-06-29 13:17:00,22532.86,22534.25,22532.21,22533.82,9494
2026-06-29 13:18:00,22533.82,22535.57,22533.64,22533.66,5318
2026-06-29 13:19:00,22533.66,22535.19,22531.1,22531.74,6645
2026-06-29 13:20:00,22531.74,22533.23,22529.72,22530.15,6511
2026-06-29 13:21:00,22530.15,22530.67,22528.8,22529.37,1786
2026-06-29 13:22:00,22529.37,22533.11,22528.45,22532.18,5518
2026-06-29 13:23:00,22532.18,22532.75,22531.69,22531.74,1345
2026-06-29 13:24:00,22531.74,22534.03,22531.18,22533.88,2448
2026-06-29 13:25:00,22533.88,22534.12,22532.44,22532.96,1924
2026-06-29 13:26:00,22532.96,22534.07,22532.34,22534.05,2256
2026-06-29 13:27:00,22534.05,22537.82,22532.82,22536.8,7360
2026-06-29 13:28:00,22536.8,22537.45,22535.79,22536.0,1290
2026-06-29 13:29:00,22536.0,22538.5,22535.27,22538.45,9137
2026-06-29 13:30:00,22538.45,22541.23,22538.03,22540.91,23290
2026-06-29 13:31:00,22540.91,22541.04,22538.25,22539.44,3628
2026-06-29 13:32:00,22539.44,22540.08,22538.71,22539.32,1094
2026-06-29 13:33:00,22539.32,22540.59,22538.57,22540.45,3172
2026-06-29 13:34:00,22540.45,22541.32,22535.45,22536.67,8680
2026-06-29 13:35:00,22536.67,22539.56,22536.61,22539.08,4665
2026-06-29 13:36:00,22539.08,22540.14,22537.28,22538.5,2881
2026-06-29 13:37:00,22538.5,22541.19,22538.49,22540.88,11128
2026-06-29 13:38:00,22540.88,22543.22,22540.25,22541.94,7663
2026-06-29 13:39:00,22541.94,22542.99,22540.75,22541.99,3136
2026-06-29 13:40:00,22541.99,22545.13,22541.84,22543.62,2377
2026-06-29 13:41:00,22543.62,22543.69,22541.81,22542.58,2073
2026-06-29 13:42:00,22542.58,22544.86,22541.98,22544.61,1505
2026-06-29 13:43:00,22544.61,22545.66,22544.22,22545.16,2045
2026-06-29 13:44:00,22545.16,22547.25,22545.06,22547.03,21626
2026-06-29 13:45:00,22547.03,22547.61,22545.89,22547.47,3416
2026-06-29 13:46:00,22547.47,22548.47,22545.77,22546.62,8923
2026-06-29 13:47:00,22546.62,22547.04,22545.04,22546.6,8312
2026-06-29 13:48:00,22546.6,22547.41,22544.75,22545.42,4531
2026-06-29 13:49:00,22545.42,22547.71,22544.32,22547.65,7863
2026-06-29 13:50:00,22547.65,22549.14,22546.66,22546.83,1727
2026-06-29 13:51:00,22546.83,22547.65,22546.52,22546.63,3161
2026-06-29 13:52:00,22546.63,22548.0,22543.44,22543.75,22479
2026-06-29 13:53:00,22543.75,22544.58,22542.59,22543.19,9527
2026-06-29 13:54:00,22543.19,22547.05,22542.99,22546.06,2126
2026-06-29 13:55:00,22546.06,22547.16,22545.46,22546.78,6135
2026-06-29 13:56:00,22546.78,22547.4,22546.03,22546.85,8121
2026-06-29 13:57:00,22546.85,22548.77,22546.6,22548.46,2479
2026-06-29 13:58:00,22548.46,22549.83,22547.79,22549.45,1232
2026-06-29 13:59:00,22549.45,22551.37,22548.86,22550.24,2959
2026-06-29 14:00:00,22550.24,22550.29,22548.52,22549.11,33615
2026-06-29 14:01:00,22549.11,22549.62,22547.99,22548.41,3926
2026-06-29 14:02:00,22548.41,22548.99,22547.04,22547.69,6172
2026-06-29 14:03:00,22547.69,22549.26,22546.98,22549.23,1146
2026-06-29 14:04:00,22549.23,22550.0,22548.94,22549.01,2284
2026-06-29 14:05:00,22549.01,22549.79,22548.99,22549.54,15154
2026-06-29 14:06:00,22549.54,22551.2,22548.99,22550.69,2079
2026-06-29 14:07:00,22550.69,22552.13,22550.15,22551.01,3518
2026-06-29 14:08:00,22551.01,22551.84,22550.02,22550.91,8009
2026-06-29 14:09:00,22550.91,22551.81,22549.49,22550.38,1487
2026-06-29 14:10:00,22550.38,22551.54,22550.12,22550.44,1605
2026-06-29 14:11:00,22550.44,22552.48,22550.4,22552.38,4751
2026-06-29 14:12:00,22552.38,22554.52,22551.56,22553.81,2101
2026-06-29 14:13:00,22553.81,22554.78,22553.23,22554.27,2736
2026-06-29 14:14:00,22554.27,22554.52,22553.26,22553.8,13772
2026-06-29 14:15:00,22553.8,22554.59,22552.6,22552.81,6231
2026-06-29 14:16:00,22552.81,22553.7,22551.99,22552.82,3925
2026-06-29 14:17:00,22552.82,22554.72,22552.58,22554.44,5925
2026-06-29 14:18:00,22554.44,22555.69,22553.07,22554.19,1351
2026-06-29 14:19:00,22554.19,22554.94,22553.44,22554.76,4554
2026-06-29 14:20:00,22554.76,22554.89,22552.88,22554.11,3738
2026-06-29 14:21:00,22554.11,22556.4,22554.06,22555.33,11428
2026-06-29 14:22:00,22555.33,22555.37,22554.62,22555.26,1985
2026-06-29 14:23:00,22555.26,22555.53,22554.43,22554.71,3245
2026-06-29 14:24:00,22554.71,22554.92,22551.83,22552.23,3006
2026-06-29 14:25:00,22552.23,22555.92,22551.53,22554.37,2474
2026-06-29 14:26:00,22554.37,22555.4,22552.83,22553.94,12959
2026-06-29 14:27:00,22553.94,22556.85,22553.24,22556.07,5620
2026-06-29 14:28:00,22556.07,22559.67,22555.47,22559.28,2494
2026-06-29 14:29:00,22559.28,22560.69,22558.91,22560.1,10957
2026-06-29 14:30:00,22560.1,22563.92,22560.08,22562.49,7096
2026-06-29 14:31:00,22562.49,22563.39,22561.81,22563.23,14015
2026-06-29 14:32:00,22563.23,22564.83,22562.36,22563.87,2584
2026-06-29 14:33:00,22563.87,22564.53,22563.34,22564.21,3670
2026-06-29 14:34:00,22564.21,22564.7,22563.42,22563.5,3383
2026-06-29 14:35:00,22563.5,22563.55,22561.64,22562.3,3895
2026-06-29 14:36:00,22562.3,22563.29,22560.74,22561.36,1061
2026-06-29 14:37:00,22561.36,22562.67,22557.1,22557.84,4863
2026-06-29 14:38:00,22557.84,22558.42,22556.52,22558.01,1440
2026-06-29 14:39:00,22558.01,22558.03,22557.12,22557.26,5905
2026-06-29 14:40:00,22557.26,22559.62,22556.8,22559.27,8997
2026-06-29 14:41:00,22559.27,22561.29,22559.15,22560.96,16417
2026-06-29 14:42:00,22560.96,22562.98,22559.66,22562.5,4122
2026-06-29 14:43:00,22562.5,22564.28,22562.17,22563.75,11809
2026-06-29 14:44:00,22563.75,22565.21,22562.23,22564.61,7977
2026-06-29 14:45:00,22564.61,22566.59,22564.41,22565.92,2614
2026-06-29 14:46:00,22565.92,22568.41,22565.39,22568.04,17014
2026-06-29 14:47:00,22568.04,22569.72,22567.84,22569.18,1386
2026-06-29 14:48:00,22569.18,22571.34,22567.02,22567.2,5421
2026-06-29 14:49:00,22567.2,22567.58,22565.84,22566.81,8843
2026-06-29 14:50:00,22566.81,22567.44,22565.13,22565.24,3382
2026-06-29 14:51:00,22565.24,22567.23,22564.93,22566.5,3436
2026-06-29 14:52:00,22566.5,22566.97,22565.36,22566.06,2999
2026-06-29 14:53:00,22566.06,22566.6,22565.73,22566.27,1995
2026-06-29 14:54:00,22566.27,22569.35,22565.99,22568.84,4576
2026-06-29 14:55:00,22568.84,22569.84,22567.5,22569.28,2425
2026-06-29 14:56:00,22569.28,22569.31,22567.11,22567.84,9378
2026-06-29 14:57:00,22567.84,22568.07,22564.28,22565.23,1365
2026-06-29 14:58:00,22565.23,22565.91,22564.85,22565.33,11123
2026-06-29 14:59:00,22565.33,22566.49,22563.24,22564.68,1237
2026-06-29 15:00:00,22564.68,22565.67,22563.52,22565.06,6288
2026-06-29 15:01:00,22565.06,22565.21,22562.51,22563.11,7269
2026-06-29 15:02:00,22563.11,22565.01,22562.26,22563.91,1391
2026-06-29 15:03:00,22563.91,22564.3,22562.69,22563.73,8165
2026-06-29 15:04:00,22563.73,22563.91,22562.45,22563.0,1442
2026-06-29 15:05:00,22563.0,22563.6,22562.31,22562.6,3183
2026-06-29 15:06:00,22562.6,22564.12,22562.41,22563.49,7912
2026-06-29 15:07:00,22563.49,22563.49,22562.2,22562.77,13140
2026-06-29 15:08:00,22562.77,22564.34,22560.88,22562.45,5586
2026-06-29 15:09:00,22562.45,22563.1,22559.29,22560.39,18637
2026-06-29 15:10:00,22560.39,22564.9,22560.24,22563.76,1396
2026-06-29 15:11:00,22563.76,22564.07,22560.39,22560.51,9625
2026-06-29 15:12:00,22560.51,22562.77,22559.95,22562.09,7563
2026-06-29 15:13:00,22562.09,22564.77,22561.63,22563.66,3894
2026-06-29 15:14:00,22563.66,22563.87,22562.82,22563.84,2251
2026-06-29 15:15:00,22563.84,22565.71,22563.22,22565.52,1216
2026-06-29 15:16:00,22565.52,22568.35,22564.97,22566.81,11332
2026-06-29 15:17:00,22566.81,22566.9,22565.3,22565.36,5607
2026-06-29 15:18:00,22565.36,22565.75,22562.89,22563.71,7835
2026-06-29 15:19:00,22563.71,22564.15,22562.61,22563.06,3626
2026-06-29 15:20:00,22563.06,22563.46,22561.12,22561.71,1712
2026-06-29 15:21:00,22561.71,22563.34,22560.7,22562.2,1950
2026-06-29 15:22:00,22562.2,22562.7,22561.87,22562.36,4636
2026-06-29 15:23:00,22562.36,22563.02,22561.65,22562.58,8379
2026-06-29 15:24:00,22562.58,22563.09,22561.65,22562.99,13282
2026-06-29 15:25:00,22562.99,22563.36,22560.98,22561.39,2572
2026-06-29 15:26:00,22561.39,22563.22,22560.42,22562.69,4396
2026-06-29 15:27:00,22562.69,22565.61,22562.11,22565.21,8353
2026-06-29 15:28:00,22565.21,22565.37,22564.36,22564.82,2142
2026-06-29 15:29:00,22564.82,22568.24,22563.75,22568.01,6560
2026-06-29 15:30:00,22568.01,22570.04,22566.26,22567.04,1318
2026-06-30 09:15:00,22567.04,22569.17,22566.67,22568.24,1590
2026-06-30 09:16:00,22568.24,22569.3,22568.08,22568.54,1608
2026-06-30 09:17:00,22568.54,22569.95,22567.02,22567.07,7849
2026-06-30 09:18:00,22567.07,22567.57,22565.69,22566.98,2781
2026-06-30 09:19:00,22566.98,22567.82,22566.8,22567.63,1517
2026-06-30 09:20:00,22567.63,22568.22,22567.26,22567.5,1192
2026-06-30 09:21:00,22567.5,22567.51,22566.95,22567.13,4592
2026-06-30 09:22:00,22567.13,22567.25,22566.13,22567.06,2288
2026-06-30 09:23:00,22567.06,22568.07,22566.39,22567.96,13747
2026-06-30 09:24:00,22567.96,22568.94,22565.38,22565.52,14904
2026-06-30 09:25:00,22565.52,22566.95,22564.62,22565.75,10165
2026-06-30 09:26:00,22565.75,22567.54,22564.85,22567.4,21333
